timestamp,src_ip,action,status
2026-05-15 02:00:44,170.183.0.88,blocked,clean
2026-05-15 02:00:45,3.185.24.10,blocked,internal
2026-05-15 02:00:46,225.197.207.131,allowed,clean
2026-05-15 02:00:47,204.108.171.148,blocked,clean
2026-05-15 02:00:48,115.68.76.22,allowed,internal
2026-05-15 02:00:49,212.37.68.98,allowed,internal
2026-05-15 02:00:50,12.116.54.121,blocked,clean
2026-05-15 02:00:51,205.108.82.16,blocked,internal
2026-05-15 02:00:52,68.0.184.208,blocked,internal
2026-05-15 02:00:53,169.228.2.173,allowed,clean
2026-05-15 02:00:54,253.90.150.170,allowed,clean
2026-05-15 02:00:55,93.162.210.87,allowed,clean
2026-05-15 02:00:56,68.93.219.188,blocked,internal
2026-05-15 02:00:57,125.168.27.53,allowed,clean
2026-05-15 02:00:58,67.15.171.28,blocked,clean
2026-05-15 02:00:59,35.125.242.102,allowed,internal
2026-05-15 02:01:00,245.173.231.176,allowed,internal
2026-05-15 02:01:01,217.159.118.58,blocked,clean
2026-05-15 02:01:02,50.36.146.215,blocked,internal
2026-05-15 02:01:03,232.250.133.0,blocked,clean
2026-05-15 02:01:04,125.10.238.226,blocked,internal
2026-05-15 02:01:05,148.248.49.88,allowed,clean
2026-05-15 02:01:06,122.48.78.132,allowed,clean
2026-05-15 02:01:07,239.167.164.67,blocked,clean
2026-05-15 02:01:08,91.200.12.5,blocked,malicious
2026-05-15 02:01:09,31.94.25.241,allowed,clean
2026-05-15 02:01:10,12.153.91.98,allowed,internal
2026-05-15 02:01:11,106.219.77.224,allowed,internal
2026-05-15 02:01:12,45.163.0.10,allowed,clean
2026-05-15 02:01:13,54.3.206.189,allowed,internal
2026-05-15 02:01:14,77.121.119.31,allowed,clean
2026-05-15 02:01:15,22.155.253.140,allowed,internal
2026-05-15 02:01:16,46.21.108.75,allowed,internal
2026-05-15 02:01:17,65.253.124.215,blocked,clean
2026-05-15 02:01:18,142.210.155.72,blocked,internal
2026-05-15 02:01:19,43.193.58.89,allowed,internal
2026-05-15 02:01:20,7.197.161.125,allowed,clean
2026-05-15 02:01:21,41.136.54.49,allowed,internal
2026-05-15 02:01:22,235.77.159.160,allowed,clean
2026-05-15 02:01:23,173.54.192.21,blocked,clean
2026-05-15 02:01:24,29.213.106.14,allowed,clean
2026-05-15 02:01:25,5.18.52.168,allowed,clean
2026-05-15 02:01:26,227.33.106.116,allowed,internal
2026-05-15 02:01:27,196.87.28.9,allowed,clean
2026-05-15 02:01:28,216.95.11.161,allowed,internal
2026-05-15 02:01:29,227.10.249.183,allowed,clean
2026-05-15 02:01:30,249.188.244.193,blocked,internal
2026-05-15 02:01:31,155.68.202.240,blocked,clean
2026-05-15 02:01:32,77.214.43.186,blocked,internal
2026-05-15 02:01:33,231.123.207.7,blocked,clean
2026-05-15 02:01:34,55.160.101.168,blocked,internal
2026-05-15 02:01:35,19.206.115.75,blocked,clean
2026-05-15 02:01:36,159.204.34.74,allowed,internal
2026-05-15 02:01:37,181.67.48.241,allowed,internal
2026-05-15 02:01:38,12.119.238.235,allowed,clean
2026-05-15 02:01:39,198.18.217.108,allowed,clean
2026-05-15 02:01:40,179.212.35.250,allowed,internal
2026-05-15 02:01:41,20.138.191.210,allowed,clean
2026-05-15 02:01:42,103.45.69.165,allowed,internal
2026-05-15 02:01:43,83.225.194.145,blocked,internal
2026-05-15 02:01:44,181.207.143.74,allowed,clean
2026-05-15 02:01:45,213.23.202.22,blocked,clean
2026-05-15 02:01:46,30.38.58.7,blocked,internal
2026-05-15 02:01:47,220.112.164.129,blocked,clean
2026-05-15 02:01:48,93.185.37.158,allowed,internal
2026-05-15 02:01:49,147.8.242.110,allowed,clean
2026-05-15 02:01:50,65.166.103.210,blocked,internal
2026-05-15 02:01:51,113.20.174.40,allowed,clean
2026-05-15 02:01:52,159.28.133.141,allowed,clean
2026-05-15 02:01:53,126.167.136.31,blocked,clean
2026-05-15 02:01:54,40.111.199.103,allowed,internal
2026-05-15 02:01:55,30.139.168.26,blocked,internal
2026-05-15 02:01:56,71.69.74.152,allowed,clean
2026-05-15 02:01:57,214.215.168.219,allowed,clean
2026-05-15 02:01:58,45.12.88.7,blocked,malicious
2026-05-15 02:01:59,178.197.177.129,allowed,clean
2026-05-15 02:02:00,93.7.233.204,allowed,internal
2026-05-15 02:02:01,157.202.110.99,allowed,clean
2026-05-15 02:02:02,134.125.109.117,allowed,internal
2026-05-15 02:02:03,143.166.251.16,blocked,clean
2026-05-15 02:02:04,5.142.55.27,blocked,internal
2026-05-15 02:02:05,233.224.128.224,allowed,clean
2026-05-15 02:02:06,36.98.35.2,blocked,internal
2026-05-15 02:02:07,231.248.71.79,blocked,clean
2026-05-15 02:02:08,32.197.23.225,allowed,internal
2026-05-15 02:02:09,128.232.210.111,blocked,clean
2026-05-15 02:02:10,101.112.140.228,blocked,clean
2026-05-15 02:02:11,43.16.247.198,blocked,clean
2026-05-15 02:02:12,45.4.87.199,allowed,internal
2026-05-15 02:02:13,246.21.160.161,allowed,clean
2026-05-15 02:02:14,120.68.208.129,allowed,clean
2026-05-15 02:02:15,85.110.220.121,blocked,clean
2026-05-15 02:02:16,116.188.38.247,blocked,internal
2026-05-15 02:02:17,179.134.71.158,blocked,clean
2026-05-15 02:02:18,184.6.61.131,allowed,internal
2026-05-15 02:02:19,82.217.89.251,blocked,internal
2026-05-15 02:02:20,201.139.181.179,allowed,clean
2026-05-15 02:02:21,163.23.213.53,blocked,internal
2026-05-15 02:02:22,204.52.252.38,allowed,internal
2026-05-15 02:02:23,78.167.40.70,allowed,internal
2026-05-15 02:02:24,180.204.141.236,allowed,internal
2026-05-15 02:02:25,28.44.89.127,blocked,clean
2026-05-15 02:02:26,36.62.89.3,allowed,internal
2026-05-15 02:02:27,46.227.186.132,allowed,internal
2026-05-15 02:02:28,78.102.18.31,allowed,internal
2026-05-15 02:02:29,31.193.90.223,blocked,internal
2026-05-15 02:02:30,180.96.117.115,blocked,clean
2026-05-15 02:02:31,16.158.33.66,allowed,clean
2026-05-15 02:02:32,44.12.232.63,blocked,clean
2026-05-15 02:02:33,185.229.84.152,allowed,internal
2026-05-15 02:02:34,95.238.43.37,blocked,clean
2026-05-15 02:02:35,199.23.14.246,allowed,clean
2026-05-15 02:02:36,127.86.182.206,blocked,clean
2026-05-15 02:02:37,102.124.23.67,allowed,internal
2026-05-15 02:02:38,117.238.236.207,allowed,internal
2026-05-15 02:02:39,235.82.203.84,blocked,clean
2026-05-15 02:02:40,146.163.157.17,blocked,internal
2026-05-15 02:02:41,116.92.141.122,blocked,clean
2026-05-15 02:02:42,250.225.203.122,allowed,clean
2026-05-15 02:02:43,109.125.213.110,blocked,internal
2026-05-15 02:02:44,167.122.151.225,blocked,internal
2026-05-15 02:02:45,174.143.91.56,allowed,clean
2026-05-15 02:02:46,26.99.241.115,blocked,internal
2026-05-15 02:02:47,237.0.151.251,blocked,clean
2026-05-15 02:02:48,91.200.12.5,blocked,malicious
2026-05-15 02:02:49,130.80.251.233,blocked,clean
2026-05-15 02:02:50,221.5.45.155,allowed,clean
2026-05-15 02:02:51,197.146.34.87,allowed,clean
2026-05-15 02:02:52,243.191.33.2,allowed,clean
2026-05-15 02:02:53,23.69.188.48,blocked,internal
2026-05-15 02:02:54,120.111.53.81,allowed,clean
2026-05-15 02:02:55,128.89.42.188,blocked,internal
2026-05-15 02:02:56,129.223.15.130,allowed,internal
2026-05-15 02:02:57,133.9.234.245,blocked,clean
2026-05-15 02:02:58,119.149.40.65,allowed,internal
2026-05-15 02:02:59,117.25.251.206,allowed,internal
2026-05-15 02:03:00,102.201.194.221,blocked,clean
2026-05-15 02:03:01,134.88.82.186,allowed,clean
2026-05-15 02:03:02,160.196.215.102,blocked,internal
2026-05-15 02:03:03,218.237.190.138,allowed,internal
2026-05-15 02:03:04,175.198.194.123,blocked,clean
2026-05-15 02:03:05,160.127.27.41,allowed,internal
2026-05-15 02:03:06,132.145.87.63,allowed,internal
2026-05-15 02:03:07,123.89.58.185,allowed,internal
2026-05-15 02:03:08,139.79.49.97,allowed,clean
2026-05-15 02:03:09,53.157.249.151,blocked,internal
2026-05-15 02:03:10,146.198.63.141,allowed,clean
2026-05-15 02:03:11,59.128.170.140,blocked,internal
2026-05-15 02:03:12,58.89.252.233,allowed,clean
2026-05-15 02:03:13,219.134.108.116,allowed,internal
2026-05-15 02:03:14,249.172.238.108,allowed,clean
2026-05-15 02:03:15,222.38.222.201,allowed,clean
2026-05-15 02:03:16,63.209.187.136,blocked,internal
2026-05-15 02:03:17,164.152.41.93,blocked,clean
2026-05-15 02:03:18,50.162.63.219,blocked,clean
2026-05-15 02:03:19,25.223.134.187,blocked,internal
2026-05-15 02:03:20,220.28.233.50,blocked,internal
2026-05-15 02:03:21,5.92.7.253,allowed,clean
2026-05-15 02:03:22,99.83.25.226,allowed,clean
2026-05-15 02:03:23,85.54.241.88,allowed,clean
2026-05-15 02:03:24,71.186.76.154,blocked,internal
2026-05-15 02:03:25,229.138.84.101,allowed,clean
2026-05-15 02:03:26,246.109.52.46,blocked,internal
2026-05-15 02:03:27,21.173.13.12,blocked,clean
2026-05-15 02:03:28,159.8.171.216,allowed,clean
2026-05-15 02:03:29,35.25.111.29,blocked,internal
2026-05-15 02:03:30,17.235.63.62,blocked,clean
2026-05-15 02:03:31,183.100.86.139,allowed,internal
2026-05-15 02:03:32,181.64.125.148,allowed,internal
2026-05-15 02:03:33,82.235.117.3,blocked,clean
2026-05-15 02:03:34,252.165.244.244,blocked,internal
2026-05-15 02:03:35,226.124.108.59,blocked,clean
2026-05-15 02:03:36,213.221.229.246,allowed,clean
2026-05-15 02:03:37,218.110.191.187,allowed,internal
2026-05-15 02:03:38,103.77.21.9,blocked,malicious
2026-05-15 02:03:39,31.139.126.51,allowed,internal
2026-05-15 02:03:40,103.252.112.247,blocked,clean
2026-05-15 02:03:41,155.30.88.56,blocked,clean
2026-05-15 02:03:42,178.140.226.165,blocked,internal
2026-05-15 02:03:43,71.18.115.84,blocked,internal
2026-05-15 02:03:44,99.6.165.229,allowed,clean
2026-05-15 02:03:45,212.95.100.41,allowed,clean
2026-05-15 02:03:46,126.176.30.42,blocked,clean
2026-05-15 02:03:47,132.94.25.160,allowed,clean
2026-05-15 02:03:48,3.180.128.15,allowed,internal
2026-05-15 02:03:49,154.123.162.19,blocked,clean
2026-05-15 02:03:50,23.143.72.1,allowed,clean
2026-05-15 02:03:51,150.69.2.92,blocked,clean
2026-05-15 02:03:52,62.200.219.78,allowed,internal
2026-05-15 02:03:53,97.87.133.10,blocked,internal
2026-05-15 02:03:54,203.172.45.138,allowed,clean
2026-05-15 02:03:55,214.78.206.152,blocked,clean
2026-05-15 02:03:56,17.188.193.173,blocked,clean
2026-05-15 02:03:57,23.221.177.163,blocked,clean
2026-05-15 02:03:58,99.224.155.127,allowed,internal
2026-05-15 02:03:59,140.42.55.65,blocked,clean
2026-05-15 02:04:00,100.240.80.138,blocked,clean
2026-05-15 02:04:01,173.96.87.56,blocked,internal
2026-05-15 02:04:02,7.28.56.253,blocked,clean
2026-05-15 02:04:03,193.250.54.55,allowed,clean
2026-05-15 02:04:04,54.7.166.223,allowed,internal
2026-05-15 02:04:05,58.33.120.118,blocked,clean
2026-05-15 02:04:06,123.36.111.85,allowed,internal
2026-05-15 02:04:07,7.225.3.35,allowed,clean
2026-05-15 02:04:08,244.138.134.77,allowed,clean
2026-05-15 02:04:09,58.219.72.150,allowed,clean
2026-05-15 02:04:10,46.154.26.145,blocked,clean
2026-05-15 02:04:11,6.60.162.85,blocked,internal
2026-05-15 02:04:12,130.216.29.206,allowed,clean
2026-05-15 02:04:13,183.234.155.207,allowed,internal
2026-05-15 02:04:14,165.230.57.26,blocked,internal
2026-05-15 02:04:15,105.29.27.119,allowed,clean
2026-05-15 02:04:16,32.35.96.225,allowed,internal
2026-05-15 02:04:17,29.56.142.206,allowed,internal
2026-05-15 02:04:18,199.175.143.23,allowed,clean
2026-05-15 02:04:19,149.159.10.67,blocked,clean
2026-05-15 02:04:20,139.138.19.39,allowed,clean
2026-05-15 02:04:21,157.235.134.29,blocked,internal
2026-05-15 02:04:22,207.198.250.214,allowed,internal
2026-05-15 02:04:23,251.160.88.158,allowed,clean
2026-05-15 02:04:24,2.52.48.244,blocked,clean
2026-05-15 02:04:25,59.247.56.78,allowed,internal
2026-05-15 02:04:26,166.101.8.71,blocked,internal
2026-05-15 02:04:27,185.77.165.90,allowed,clean
2026-05-15 02:04:28,45.12.88.7,blocked,malicious
2026-05-15 02:04:29,87.149.163.169,allowed,internal
2026-05-15 02:04:30,181.178.48.29,blocked,internal
2026-05-15 02:04:31,46.125.6.51,blocked,internal
2026-05-15 02:04:32,148.103.202.138,allowed,clean
2026-05-15 02:04:33,187.23.147.8,blocked,internal
2026-05-15 02:04:34,6.197.127.181,blocked,clean
2026-05-15 02:04:35,125.69.234.115,allowed,clean
2026-05-15 02:04:36,37.15.95.200,allowed,internal
2026-05-15 02:04:37,11.67.119.170,allowed,clean
2026-05-15 02:04:38,207.133.19.30,blocked,clean
2026-05-15 02:04:39,161.131.129.26,blocked,internal
2026-05-15 02:04:40,9.233.137.24,blocked,internal
2026-05-15 02:04:41,55.75.207.130,allowed,clean
2026-05-15 02:04:42,47.224.73.206,blocked,clean
2026-05-15 02:04:43,210.221.200.115,allowed,clean
2026-05-15 02:04:44,22.79.229.55,blocked,internal
2026-05-15 02:04:45,5.94.136.98,allowed,internal
2026-05-15 02:04:46,235.109.45.88,blocked,internal
2026-05-15 02:04:47,8.191.255.198,blocked,clean
2026-05-15 02:04:48,102.156.168.69,blocked,clean
2026-05-15 02:04:49,252.23.5.185,allowed,internal
2026-05-15 02:04:50,40.68.168.3,blocked,internal
2026-05-15 02:04:51,66.79.19.63,allowed,internal
2026-05-15 02:04:52,191.62.138.189,blocked,internal
2026-05-15 02:04:53,250.114.77.4,allowed,internal
2026-05-15 02:04:54,21.119.226.43,allowed,clean
2026-05-15 02:04:55,26.67.90.153,blocked,clean
2026-05-15 02:04:56,13.239.33.90,blocked,internal
2026-05-15 02:04:57,149.92.210.168,allowed,internal
2026-05-15 02:04:58,47.49.235.209,allowed,internal
2026-05-15 02:04:59,44.51.166.186,allowed,clean
2026-05-15 02:05:00,19.234.208.85,allowed,internal
2026-05-15 02:05:01,89.250.174.122,blocked,internal
2026-05-15 02:05:02,209.47.96.77,blocked,internal
2026-05-15 02:05:03,149.214.211.43,allowed,clean
2026-05-15 02:05:04,5.229.22.214,blocked,clean
2026-05-15 02:05:05,182.121.64.50,allowed,internal
2026-05-15 02:05:06,55.100.131.177,blocked,internal
2026-05-15 02:05:07,83.197.210.114,blocked,clean
2026-05-15 02:05:08,168.37.140.197,blocked,clean
2026-05-15 02:05:09,227.179.174.240,blocked,clean
2026-05-15 02:05:10,125.214.8.98,allowed,internal
2026-05-15 02:05:11,239.227.60.241,allowed,clean
2026-05-15 02:05:12,95.171.39.191,allowed,clean
2026-05-15 02:05:13,138.208.213.32,blocked,clean
2026-05-15 02:05:14,121.226.116.137,allowed,internal
2026-05-15 02:05:15,98.138.207.13,allowed,clean
2026-05-15 02:05:16,43.2.155.54,blocked,internal
2026-05-15 02:05:17,184.22.210.157,blocked,clean
2026-05-15 02:05:18,91.200.12.5,blocked,malicious
2026-05-15 02:05:19,237.83.221.39,blocked,internal
2026-05-15 02:05:20,18.31.94.127,blocked,clean
2026-05-15 02:05:21,230.228.62.217,allowed,internal
2026-05-15 02:05:22,112.138.42.249,blocked,internal
2026-05-15 02:05:23,130.40.251.112,allowed,internal
2026-05-15 02:05:24,178.152.233.95,blocked,internal
2026-05-15 02:05:25,234.211.124.94,blocked,clean
2026-05-15 02:05:26,251.41.248.142,allowed,clean
2026-05-15 02:05:27,185.174.90.129,allowed,internal
2026-05-15 02:05:28,200.189.252.179,blocked,internal
2026-05-15 02:05:29,130.95.8.38,allowed,internal
2026-05-15 02:05:30,44.140.184.12,allowed,internal
2026-05-15 02:05:31,113.79.237.129,blocked,internal
2026-05-15 02:05:32,143.215.146.240,allowed,internal
2026-05-15 02:05:33,225.177.129.20,blocked,internal
2026-05-15 02:05:34,170.146.203.156,allowed,clean
2026-05-15 02:05:35,51.29.114.156,allowed,internal
2026-05-15 02:05:36,86.66.215.96,allowed,clean
2026-05-15 02:05:37,26.224.42.189,blocked,clean
2026-05-15 02:05:38,153.212.100.212,blocked,internal
2026-05-15 02:05:39,82.87.61.208,allowed,internal
2026-05-15 02:05:40,219.78.194.52,allowed,internal
2026-05-15 02:05:41,70.55.220.24,blocked,clean
2026-05-15 02:05:42,230.234.82.131,allowed,internal
2026-05-15 02:05:43,53.192.150.38,blocked,clean
2026-05-15 02:05:44,41.83.179.229,blocked,clean
2026-05-15 02:05:45,168.122.202.30,blocked,internal
2026-05-15 02:05:46,148.240.121.185,blocked,internal
2026-05-15 02:05:47,81.186.240.175,allowed,clean
2026-05-15 02:05:48,125.123.113.31,blocked,clean
2026-05-15 02:05:49,81.142.30.17,allowed,clean
2026-05-15 02:05:50,42.139.242.0,allowed,internal
2026-05-15 02:05:51,1.14.11.81,blocked,internal
2026-05-15 02:05:52,192.92.227.29,blocked,internal
2026-05-15 02:05:53,119.185.98.209,allowed,internal
2026-05-15 02:05:54,135.231.172.20,allowed,internal
2026-05-15 02:05:55,146.193.99.70,allowed,internal
2026-05-15 02:05:56,242.222.164.93,blocked,internal
2026-05-15 02:05:57,207.77.236.225,allowed,clean
2026-05-15 02:05:58,223.124.222.188,blocked,clean
2026-05-15 02:05:59,178.19.195.253,blocked,internal
2026-05-15 02:06:00,97.138.205.128,allowed,clean
2026-05-15 02:06:01,93.183.124.61,allowed,clean
2026-05-15 02:06:02,21.151.158.21,blocked,clean
2026-05-15 02:06:03,128.221.174.142,allowed,internal
2026-05-15 02:06:04,38.152.90.50,blocked,clean
2026-05-15 02:06:05,214.146.201.5,allowed,internal
2026-05-15 02:06:06,133.89.121.135,allowed,clean
2026-05-15 02:06:07,31.181.165.87,allowed,clean
2026-05-15 02:06:08,185.44.1.3,blocked,malicious
2026-05-15 02:06:09,33.214.83.104,allowed,clean
2026-05-15 02:06:10,16.190.98.165,allowed,clean
2026-05-15 02:06:11,126.47.92.253,allowed,internal
2026-05-15 02:06:12,117.131.115.60,allowed,clean
2026-05-15 02:06:13,108.206.101.3,blocked,internal
2026-05-15 02:06:14,248.10.227.194,allowed,internal
2026-05-15 02:06:15,182.92.233.54,allowed,clean
2026-05-15 02:06:16,45.136.193.237,allowed,clean
2026-05-15 02:06:17,6.37.188.42,blocked,internal
2026-05-15 02:06:18,131.48.48.124,allowed,clean
2026-05-15 02:06:19,85.241.121.172,allowed,clean
2026-05-15 02:06:20,157.46.74.253,blocked,clean
2026-05-15 02:06:21,248.146.28.252,allowed,internal
2026-05-15 02:06:22,66.195.156.136,blocked,internal
2026-05-15 02:06:23,152.189.79.142,blocked,clean
2026-05-15 02:06:24,162.229.10.233,blocked,clean
2026-05-15 02:06:25,76.255.252.94,blocked,internal
2026-05-15 02:06:26,190.198.153.57,blocked,clean
2026-05-15 02:06:27,156.40.190.126,blocked,internal
2026-05-15 02:06:28,199.134.124.194,blocked,internal
2026-05-15 02:06:29,42.51.182.158,allowed,clean
2026-05-15 02:06:30,49.204.60.114,allowed,internal
2026-05-15 02:06:31,222.66.62.176,allowed,clean
2026-05-15 02:06:32,61.105.169.39,allowed,clean
2026-05-15 02:06:33,81.221.56.221,allowed,internal
2026-05-15 02:06:34,133.136.127.36,allowed,clean
2026-05-15 02:06:35,34.32.238.143,blocked,internal
2026-05-15 02:06:36,54.124.218.78,blocked,clean
2026-05-15 02:06:37,195.252.195.240,allowed,clean
2026-05-15 02:06:38,26.177.173.77,allowed,clean
2026-05-15 02:06:39,58.54.85.87,blocked,internal
2026-05-15 02:06:40,221.179.40.76,blocked,clean
2026-05-15 02:06:41,91.40.49.80,allowed,internal
2026-05-15 02:06:42,219.161.241.6,blocked,clean
2026-05-15 02:06:43,61.167.217.123,allowed,internal
2026-05-15 02:06:44,34.220.52.104,blocked,clean
2026-05-15 02:06:45,241.41.78.69,blocked,clean
2026-05-15 02:06:46,177.226.247.181,blocked,internal
2026-05-15 02:06:47,5.100.100.198,allowed,internal
2026-05-15 02:06:48,207.21.105.166,blocked,internal
2026-05-15 02:06:49,205.249.183.109,allowed,clean
2026-05-15 02:06:50,86.48.226.67,allowed,internal
2026-05-15 02:06:51,178.100.123.28,allowed,clean
2026-05-15 02:06:52,211.144.160.237,allowed,clean
2026-05-15 02:06:53,33.125.185.112,allowed,clean
2026-05-15 02:06:54,233.164.202.24,blocked,internal
2026-05-15 02:06:55,24.38.184.41,allowed,clean
2026-05-15 02:06:56,134.77.147.109,allowed,clean
2026-05-15 02:06:57,8.29.7.97,blocked,internal
2026-05-15 02:06:58,91.200.12.5,blocked,malicious
2026-05-15 02:06:59,137.215.168.124,allowed,clean
2026-05-15 02:07:00,39.13.179.79,blocked,clean
2026-05-15 02:07:01,19.3.14.23,allowed,clean
2026-05-15 02:07:02,10.63.52.210,blocked,internal
2026-05-15 02:07:03,110.174.162.12,blocked,clean
2026-05-15 02:07:04,153.18.158.17,allowed,internal
2026-05-15 02:07:05,48.207.239.199,blocked,clean
2026-05-15 02:07:06,140.189.150.32,blocked,clean
2026-05-15 02:07:07,203.221.174.57,blocked,internal
2026-05-15 02:07:08,224.78.91.164,blocked,clean
2026-05-15 02:07:09,51.86.67.136,allowed,clean
2026-05-15 02:07:10,128.238.103.146,blocked,clean
2026-05-15 02:07:11,194.193.30.73,allowed,internal
2026-05-15 02:07:12,23.143.161.126,allowed,internal
